link,mean_abs_price_diff,x1,x2,y1,y2
26055_26056,1.3867433590402554,-74.10000000000153,-73.90000000000016,41.299992159272435,41.299992159272655
26055_26057,2.32590734227023,-73.69999999999865,-74.10000000000153,41.29999215927237,41.299992159272435
26055_26352,2.8435844915919506,-74.70000000000145,-74.10000000000153,41.49999183652632,41.299992159272435
26055_26353,3.052863623571046,-74.10000000000153,-74.50000000000149,41.299992159272435,41.4999918365262
26055_26355,1.7966018061765314,-74.10000000000153,-74.10000000000063,41.299992159272435,41.49999183652586
26055_26357,2.517684106499452,-73.69999999999985,-74.10000000000153,41.499991836526334,41.299992159272435
26055_26654,1.980873920754319,-74.29999999999849,-74.10000000000153,41.699991509437766,41.299992159272435
26055_26655,2.0155704193540407,-74.10000000000153,-74.10000000000164,41.299992159272435,41.69999150943707
26055_26656,2.374508984311283,-74.10000000000153,-73.89999999999816,41.299992159272435,41.699991509436785
26055_26658,4.922308685425945,-74.10000000000153,-73.50000000000085,41.299992159272435,41.69999150943727
